DATAFLOW,LAST UPDATE,freq,isced11,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2004,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2005,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2006,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2007,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2008,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2009,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2010,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2011,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2012,64.4,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2013,49.4,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2014,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2015,62.3,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2016,63.0,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2017,63.3,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2018,61.7,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2019,68.6,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2020,82.4,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES64,2021,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,1999,23.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2000,17.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2001,15.2,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2002,21.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2003,20.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2004,27.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2005,21.1,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2006,20.8,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2007,18.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2008,32.9,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2009,48.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2010,55.9,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2011,48.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2012,62.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2013,67.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2014,57.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2015,55.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2016,52.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2017,49.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2018,41.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2019,40.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2020,54.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,ES70,2021,56.9,bd
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,1999,26.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2000,26.8,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2001,27.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2002,28.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2003,27.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2004,24.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2005,20.0,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2006,17.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2007,14.1,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2008,15.7,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2009,23.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2010,25.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2011,23.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2012,22.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2013,25.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2014,21.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2015,25.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2016,23.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2017,23.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2018,16.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2019,20.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2020,24.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI19,2021,20.7,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1B,2005,16.8,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1B,2006,16.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1B,2007,14.0,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1B,2008,16.2,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1B,2009,23.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1B,2010,20.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1B,2011,18.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1B,2012,15.9,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1B,2013,21.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1B,2014,21.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1B,2015,23.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1B,2016,18.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1B,2017,19.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1B,2018,15.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1B,2019,18.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1B,2020,21.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1B,2021,16.8,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1C,2005,21.0,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1C,2006,16.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1C,2007,16.9,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1C,2008,15.8,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1C,2009,23.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1C,2010,24.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1C,2011,23.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1C,2012,19.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1C,2013,21.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1C,2014,24.9,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1C,2015,26.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1C,2016,22.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1C,2017,20.9,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1C,2018,19.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1C,2019,17.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1C,2020,23.9,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1C,2021,16.0,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1D,2005,25.3,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1D,2006,25.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1D,2007,21.4,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1D,2008,21.0,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1D,2009,26.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1D,2010,26.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1D,2011,23.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1D,2012,22.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1D,2013,23.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1D,2014,24.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1D,2015,27.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1D,2016,24.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1D,2017,20.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1D,2018,18.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1D,2019,18.9,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1D,2020,24.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI1D,2021,17.4,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,1999,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2000,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2001,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2002,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2003,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2004,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2005,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2006,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2007,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2008,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2009,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2010,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2011,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2012,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2013,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2014,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2015,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2016,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2017,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2018,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2019,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2020,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FI20,2021,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,1999,24.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2000,18.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2001,14.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2002,16.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2003,18.4,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2004,22.3,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2005,18.0,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2006,20.3,b
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2007,19.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2008,23.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2009,24.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2010,24.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2011,20.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2012,22.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2013,20.9,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2014,24.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2015,27.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2016,24.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2017,24.3,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2018,22.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2019,20.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2020,20.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FR10,2021,22.7,bd
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,1999,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2000,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2001,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2002,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2003,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2004,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2005,19.5,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2006,20.7,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2007,13.9,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2008,14.9,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2009,18.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2010,15.1,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2011,19.4,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2012,25.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2013,21.9,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2014,18.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2015,24.9,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2016,22.0,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2017,25.1,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2018,21.2,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2019,21.6,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2020,20.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRB0,2021,12.2,bdu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,1999,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2000,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2001,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2002,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2003,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2004,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2005,17.4,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2006,,bu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2007,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2008,18.7,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2009,31.7,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2010,22.2,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2011,20.1,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2012,19.7,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2013,26.4,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2014,22.9,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2015,17.1,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2016,25.8,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2017,23.5,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2018,28.7,
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2019,22.9,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2020,22.6,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC1,2021,12.0,bdu
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC2,1999,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC2,2000,,u
ESTAT:LFST_R_LFU3RT(1.0),04/07/22 23:00:00,A,TOTAL,M,Y15-24,PC,FRC2,2001,,u
