DATAFLOW,LAST UPDATE,freq,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES64,2018,18700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES64,2019,19200,p
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES64,2020,17900,p
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2000,15600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2001,16800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2002,17500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2003,18200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2004,18700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2005,19500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2006,20300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2007,21000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2008,21000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2009,19800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2010,19900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2011,19600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2012,18700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2013,18500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2014,18500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2015,19100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2016,19600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2017,20400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2018,20900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2019,21400,p
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,ES70,2020,17400,p
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2000,23000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2001,24900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2002,25300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2003,26000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2004,26800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2005,27900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2006,29000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2007,31700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2008,32900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2009,30400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2010,31500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2011,33500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2012,33800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2013,33600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2014,33900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2015,34400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2016,35000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2017,36200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2018,37400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2019,38200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI19,2020,37900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2000,36300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2001,38500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2002,38600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2003,38700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2004,40300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2005,41700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2006,44000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2007,47400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2008,48900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2009,46600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2010,47900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2011,48600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2012,48600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2013,49800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2014,49600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2015,51200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2016,52100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2017,53700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2018,55100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2019,56800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1B,2020,55000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2000,24500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2001,25500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2002,26500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2003,26900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2004,28300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2005,28900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2006,29800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2007,31900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2008,32600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2009,29700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2010,29900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2011,32300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2012,32900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2013,32900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2014,33500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2015,33800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2016,34800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2017,36600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2018,37600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2019,38400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1C,2020,37900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2000,20600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2001,21300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2002,22500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2003,23500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2004,24600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2005,25400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2006,26700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2007,28500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2008,29500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2009,26800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2010,28200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2011,29900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2012,30400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2013,30800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2014,31400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2015,31400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2016,32800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2017,34200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2018,35300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2019,36000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI1D,2020,35900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2000,31400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2001,37000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2002,37400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2003,37700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2004,38800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2005,39400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2006,40100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2007,40700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2008,39900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2009,41800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2010,41500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2011,42600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2012,46000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2013,47000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2014,46200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2015,47900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2016,47000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2017,47500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2018,44000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2019,45600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FI20,2020,38900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2000,39300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2001,40400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2002,41600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2003,42100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2004,43200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2005,44700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2006,46100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2007,48800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2008,50300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2009,48600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2010,51200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2011,51800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2012,52800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2013,53700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2014,54200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2015,55400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2016,56300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2017,57700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2018,59400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2019,61500,p
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FR10,2020,57400,p
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2000,21600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2001,22300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2002,22800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2003,23200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2004,24100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2005,24600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2006,25400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2007,26500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2008,26300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2009,25500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2010,25900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2011,26600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2012,26700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2013,26800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2014,26900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2015,27400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2016,27500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2017,28200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2018,28800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2019,29200,p
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRB0,2020,27800,p
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2000,21200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2001,21600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2002,22100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2003,22400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2004,23500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2005,23900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2006,24800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2007,26200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2008,26800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2009,25700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2010,25500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2011,26500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2012,26500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2013,26700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2014,27200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2015,27400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2016,27100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2017,28300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2018,29000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2019,29100,p
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC1,2020,27900,p
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2000,21000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2001,21900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2002,22300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2003,22600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2004,23300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2005,23500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2006,24000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2007,24900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2008,25200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2009,24200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2010,24300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2011,25000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2012,24000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2013,24000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2014,24400,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2015,25000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2016,25500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2017,25900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2018,26100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2019,27100,p
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRC2,2020,25500,p
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2000,20000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2001,20300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2002,20900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2003,21600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2004,22600,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2005,23000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2006,24000,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2007,24800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2008,25300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2009,24500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2010,24800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2011,25700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2012,25500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2013,25800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2014,25800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2015,26200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2016,26500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2017,26500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2018,27200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2019,27800,p
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD1,2020,26400,p
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD2,2000,22300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD2,2001,22800,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD2,2002,23300,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD2,2003,23900,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD2,2004,24700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD2,2005,25200,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD2,2006,26100,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD2,2007,27500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD2,2008,27700,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD2,2009,26500,
ESTAT:NAMA_10R_2GDP(1.0),18/04/22 23:00:00,A,EUR_HAB,FRD2,2010,27400,
