DATAFLOW,LAST UPDATE,freq,age,nace_r1,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEA5,2004,831.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEA5,2005,847.9,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEA5,2006,859.8,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEA5,2007,877.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEA5,2008,899.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB1,1999,369.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB1,2002,370.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB1,2003,370.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB1,2004,363.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB1,2005,370.5,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB1,2006,377.2,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB1,2007,379.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB1,2008,381.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB2,1999,126.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB2,2002,124.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB2,2003,127.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB2,2004,124.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB2,2005,129.2,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB2,2006,134.4,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB2,2007,137.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB2,2008,136.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB3,1999,505.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB3,2002,499.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB3,2003,497.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB3,2004,476.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB3,2005,487.5,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB3,2006,495.6,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB3,2007,514.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEB3,2008,521.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEC0,1999,250.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEC0,2000,252.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEC0,2001,253.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEC0,2002,247.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEC0,2003,234.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEC0,2004,237.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEC0,2005,235.7,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEC0,2006,239.5,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEC0,2007,243.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEC0,2008,247.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DED2,2000,392.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DED2,2001,377.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DED2,2002,368.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DED2,2003,371.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DED2,2004,360.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DED2,2005,371.8,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DED2,2006,382.7,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DED2,2007,389.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DED2,2008,390.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DED4,2005,363.3,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DED4,2006,370.8,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DED4,2007,378.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DED4,2008,376.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DED5,2005,217.0,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DED5,2006,223.5,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DED5,2007,232.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DED5,2008,241.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEE0,1999,589.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEE0,2000,576.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEE0,2001,571.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEE0,2002,558.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEE0,2003,551.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEE0,2004,532.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEE0,2005,543.9,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEE0,2006,557.2,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEE0,2007,564.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEE0,2008,572.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEF0,1999,679.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEF0,2000,682.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEF0,2001,678.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEF0,2002,663.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEF0,2003,666.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEF0,2004,653.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEF0,2005,668.9,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEF0,2006,681.8,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEF0,2007,699.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEF0,2008,706.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEG0,1999,592.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEG0,2000,593.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEG0,2001,586.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEG0,2002,568.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEG0,2003,544.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEG0,2004,546.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEG0,2005,539.6,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEG0,2006,558.2,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEG0,2007,571.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DEG0,2008,585.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DK01,2007,444.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DK01,2008,424.6,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DK02,2007,215.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DK02,2008,213.9,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DK03,2007,314.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DK03,2008,319.1,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DK04,2007,332.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DK04,2008,343.7,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DK05,2007,153.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,DK05,2008,158.1,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EE00,1999,285.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EE00,2000,287.6,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EE00,2001,290.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EE00,2002,290.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EE00,2003,294.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EE00,2004,289.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EE00,2005,295.1,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EE00,2006,317.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EE00,2007,323.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EE00,2008,323.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL30,1999,855.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL30,2000,866.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL30,2001,935.4,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL30,2002,960.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL30,2003,970.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL30,2004,999.0,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL30,2005,1001.2,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL30,2006,1008.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL30,2007,1021.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL30,2008,1024.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL41,1999,41.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL41,2000,43.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL41,2001,45.6,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL41,2002,45.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL41,2003,45.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL41,2004,46.1,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL41,2005,45.6,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL41,2006,45.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL41,2007,46.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL41,2008,46.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL42,1999,73.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL42,2000,73.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL42,2001,78.4,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL42,2002,77.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL42,2003,82.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL42,2004,84.0,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL42,2005,85.1,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL42,2006,84.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL42,2007,87.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL42,2008,84.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL43,1999,142.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL43,2000,148.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL43,2001,152.2,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL43,2002,148.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL43,2003,151.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL43,2004,151.5,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL43,2005,150.3,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL43,2006,154.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL43,2007,156.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL43,2008,157.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL51,1999,137.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL51,2000,139.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL51,2001,142.9,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL51,2002,138.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL51,2003,138.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL51,2004,138.2,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL51,2005,137.4,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL51,2006,138.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL51,2007,139.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL51,2008,139.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL52,1999,435.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL52,2000,435.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL52,2001,445.3,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL52,2002,438.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL52,2003,444.3,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL52,2004,444.1,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL52,2005,443.4,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL52,2006,453.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL52,2007,453.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL52,2008,454.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL53,1999,67.8,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL53,2000,63.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL53,2001,64.7,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL53,2002,66.5,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL53,2003,66.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL53,2004,63.7,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL53,2005,61.7,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL53,2006,62.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL53,2007,63.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL53,2008,63.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL54,1999,72.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL54,2000,75.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL54,2001,77.9,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL54,2002,80.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL54,2003,80.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL54,2004,80.4,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL54,2005,80.3,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL54,2006,81.1,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL54,2007,79.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL54,2008,80.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL61,1999,172.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL61,2000,173.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL61,2001,172.0,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL61,2002,173.2,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL61,2003,178.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL61,2004,181.9,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL61,2005,182.0,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL61,2006,180.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL61,2007,178.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL61,2008,176.0,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL62,1999,50.9,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL62,2000,50.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL62,2001,49.5,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL62,2002,49.7,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL62,2003,48.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL62,2004,48.9,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL62,2005,50.4,b
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL62,2006,50.6,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL62,2007,50.4,
ESTAT:LFST_R_LFE2EN1(1.0),04/03/22 23:00:00,A,Y15-64,TOTAL,M,THS,EL62,2008,51.3,
